element_type,event_points,first_name,second_name,form,points_per_game,selected_by_percent,status,team,total_points,goals_scored,assists,yellow_cards,bps,now_cost,minutes,clean_sheets,position,G+A,price,price_range,ownership
2,0,Nathaniel,Phillips,0.0,0.0,0.1,u,LIV,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Andrew,Robertson,0.0,3.2,2.3,i,LIV,26,1,0,1,167,64,720,1,Defender,1,6.4,Premium,Differential
2,0,Konstantinos,Tsimikas,2.3,4.5,6.6,i,LIV,45,0,3,0,191,48,662,4,Defender,3,4.8,Budget,Differential
2,0,Sepp,van den Berg,0.0,0.0,0.0,u,LIV,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,7,Virgil,van Dijk,5.3,4.1,10.7,a,LIV,70,1,2,1,346,62,1467,6,Defender,3,6.2,Premium,Differential
2,6,Jarell,Quansah,1.2,2.0,0.1,a,LIV,12,0,0,0,57,40,261,1,Defender,0,4.0,Budget,Differential
2,0,Luke,Chambers,0.0,0.0,0.0,a,LIV,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Callum,Scanlon,0.0,0.0,0.0,a,LIV,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Conor,Bradley,0.0,0.0,0.0,a,LIV,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,1,Mads Juel,Andersen,0.4,1.9,0.8,a,LUT,15,1,0,1,75,39,397,0,Defender,1,3.9,,Differential
2,1,Amari'i,Bell,2.0,1.6,3.1,a,LUT,21,0,0,0,152,39,1085,1,Defender,0,3.9,,Differential
2,0,Reece,Burke,0.0,1.6,0.1,d,LUT,13,0,1,1,79,40,595,0,Defender,1,4.0,Budget,Differential
2,7,Alfie,Doughty,4.8,2.9,0.6,a,LUT,49,1,3,2,231,44,1225,1,Defender,4,4.4,Budget,Differential
2,1,Gabriel,Osho,2.8,2.4,0.0,a,LUT,19,1,0,1,113,44,686,1,Defender,1,4.4,Budget,Differential
2,0,Dan,Potts,0.0,0.0,0.1,i,LUT,0,0,0,0,0,39,0,0,Defender,0,3.9,,Differential
2,1,Teden,Mengi,1.6,2.0,2.3,a,LUT,26,1,0,1,144,40,1040,1,Defender,1,4.0,Budget,Differential
2,1,Ryan,Giles,1.0,1.0,0.1,a,LUT,11,0,0,0,81,43,498,0,Defender,0,4.3,Budget,Differential
2,0,Tom,Lockyer,0.4,1.6,0.2,a,LUT,23,1,1,4,162,43,1169,0,Defender,2,4.3,Budget,Differential
2,0,Issa,Kaboré,0.4,1.8,4.6,d,LUT,25,0,2,4,135,40,1002,0,Defender,2,4.0,Budget,Differential
2,0,Aidan,Francis-Clarke,0.0,0.0,0.0,u,LUT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Joseph,Johnson,0.0,0.0,0.0,a,LUT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Manuel,Akanji,0.8,3.2,5.1,a,MCI,42,2,0,1,222,49,1081,3,Defender,2,4.9,Budget,Differential
2,0,Nathan,Aké,0.8,3.3,5.1,a,MCI,43,2,1,0,205,50,825,1,Defender,3,5.0,Mid,Differential
2,0,João,Cancelo,0.0,0.0,1.0,u,MCI,0,0,0,0,0,58,0,0,Defender,0,5.8,Mid,Differential
2,0,Rúben,Gato Alves Dias,1.2,2.3,7.0,a,MCI,35,0,0,0,225,55,1275,3,Defender,0,5.5,Mid,Differential
2,0,Aymeric,Laporte,0.0,1.0,0.1,u,MCI,1,0,0,0,4,49,11,0,Defender,0,4.9,Budget,Differential
2,0,Rico,Lewis,2.8,3.6,0.4,a,MCI,29,1,0,1,104,43,340,3,Defender,1,4.3,Budget,Differential
2,0,Sergio,Gómez,0.0,2.5,1.0,a,MCI,5,0,1,0,17,39,15,0,Defender,1,3.9,,Differential
2,0,John,Stones,0.6,2.6,3.0,a,MCI,18,0,0,1,86,53,368,2,Defender,0,5.3,Mid,Differential
2,0,Kyle,Walker,1.2,3.0,15.5,a,MCI,51,0,1,1,307,53,1530,4,Defender,1,5.3,Mid,High
2,0,Joško,Gvardiol,1.0,2.5,3.4,a,MCI,32,0,0,2,195,48,1065,3,Defender,0,4.8,Budget,Differential
2,0,Alex,Telles,0.0,0.0,0.0,u,MUN,0,0,0,0,0,45,0,0,Defender,0,4.5,Budget,Differential
2,0,Brandon,Williams,0.0,0.0,0.1,u,MUN,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Eric,Bailly,0.0,0.0,0.1,u,MUN,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,1,Diogo,Dalot Teixeira,1.3,3.4,3.3,a,MUN,58,1,1,3,326,51,1464,5,Defender,2,5.1,Mid,Differential
2,0,Álvaro,Fernández Carreras,0.0,0.0,0.1,u,MUN,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Victor,Lindelöf,0.2,3.5,0.4,i,MUN,42,1,1,1,201,45,898,3,Defender,2,4.5,Budget,Differential
2,0,Harry,Maguire,1.2,3.3,1.6,i,MUN,36,0,2,1,173,42,836,3,Defender,2,4.2,Budget,Differential
2,0,Tyrell,Malacia,0.0,0.0,0.0,i,MUN,0,0,0,0,0,43,0,0,Defender,0,4.3,Budget,Differential
2,0,Lisandro,Martínez,0.0,1.0,2.2,i,MUN,5,0,1,2,74,47,375,0,Defender,1,4.7,Budget,Differential
2,1,Raphaël,Varane,1.2,2.8,2.3,a,MUN,28,1,0,0,144,49,520,2,Defender,1,4.9,Budget,Differential
2,0,Luke,Shaw,1.5,2.6,3.5,d,MUN,21,0,0,4,146,52,693,3,Defender,0,5.2,Mid,Differential
2,1,Aaron,Wan-Bissaka,0.7,2.8,2.1,a,MUN,28,0,1,2,163,44,703,2,Defender,1,4.4,Budget,Differential
2,0,Sergio,Reguilón,0.3,2.1,0.4,a,MUN,17,0,0,3,85,44,408,2,Defender,0,4.4,Budget,Differential
2,1,Jonny,Evans,1.5,2.8,0.9,a,MUN,31,0,1,2,159,40,729,3,Defender,1,4.0,Budget,Differential
2,1,Willy,Kambwala,0.7,1.0,0.0,a,MUN,2,0,0,0,13,40,84,0,Defender,0,4.0,Budget,Differential
2,0,Rhys,Bennett,0.0,0.0,0.0,a,MUN,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,1,Lewis,Hall,0.5,0.8,0.2,a,NEW,5,0,0,1,20,43,92,0,Defender,0,4.3,Budget,Differential
2,0,Harrison,Ashby,0.0,0.0,0.0,u,NEW,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,1,Sven,Botman,0.5,4.1,5.4,a,NEW,33,1,1,1,156,45,583,2,Defender,2,4.5,Budget,Differential
2,0,Dan,Burn,2.7,3.8,4.7,a,NEW,53,2,0,2,223,44,1166,5,Defender,2,4.4,Budget,Differential
2,0,Emil,Krafth,1.5,2.5,0.0,a,NEW,10,0,0,0,43,44,82,1,Defender,0,4.4,Budget,Differential
2,0,Jamaal,Lascelles,2.2,3.3,7.4,d,NEW,43,1,0,4,203,42,1036,5,Defender,1,4.2,Budget,Differential
2,0,Jamal,Lewis,0.0,0.0,0.0,u,NEW,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Javier,Manquillo Gaitán,0.0,0.0,0.0,d,NEW,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Fabian,Schär,1.7,2.9,6.7,a,NEW,56,0,1,3,333,53,1633,6,Defender,1,5.3,Mid,Differential
2,0,Matt,Targett,0.0,0.7,0.1,i,NEW,2,0,0,1,15,42,77,0,Defender,0,4.2,Budget,Differential
2,1,Kieran,Trippier,2.5,4.7,42.8,a,NEW,85,0,7,5,442,69,1572,6,Defender,7,6.9,Premium,High
2,0,Kell,Watts,0.0,0.0,0.1,u,NEW,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Paul,Dummett,0.0,1.0,0.4,a,NEW,1,0,0,0,3,39,4,0,Defender,0,3.9,,Differential
2,1,Tino,Livramento,3.3,2.0,1.9,a,NEW,26,0,0,1,123,44,606,2,Defender,0,4.4,Budget,Differential
2,0,Alex,Murphy,0.0,1.0,0.4,a,NEW,1,0,0,0,2,39,3,0,Defender,0,3.9,,Differential
2,0,Nuno,Varela Tavares,0.0,0.0,0.3,a,NFO,0,0,0,2,8,40,93,0,Defender,0,4.0,Budget,Differential
2,0,Serge,Aurier,0.3,2.2,0.9,d,NFO,27,0,2,2,137,45,831,1,Defender,2,4.5,Budget,Differential
2,0,Giulian,Biancone,0.0,0.0,0.1,u,NFO,0,0,0,0,0,39,0,0,Defender,0,3.9,,Differential
2,0,Willy,Boly,0.2,2.6,0.5,a,NFO,36,1,0,1,188,45,991,3,Defender,1,4.5,Budget,Differential
2,0,Steve,Cook,0.0,0.0,0.0,u,NFO,0,0,0,0,0,45,0,0,Defender,0,4.5,Budget,Differential
2,0,Mohamed,Dräger,0.0,0.0,0.1,u,NFO,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Felipe Augusto,de Almeida Monteiro,0.2,0.3,0.0,d,NFO,1,0,0,1,25,44,132,0,Defender,0,4.4,Budget,Differential
2,0,Richie,Laryea,0.0,0.0,0.0,u,NFO,0,0,0,0,0,45,0,0,Defender,0,4.5,Budget,Differential
2,0,Loïc,Mbe Soh,0.0,0.0,0.1,u,NFO,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Scott,McKenna,0.0,2.4,0.1,a,NFO,12,0,0,0,64,44,416,1,Defender,0,4.4,Budget,Differential
2,2,Moussa,Niakhaté,1.2,1.2,0.1,a,NFO,16,0,0,2,136,45,887,1,Defender,0,4.5,Budget,Differential
2,0,Jonathan,Panzo,0.0,0.0,0.1,u,NFO,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Omar,Richards,0.0,0.0,0.0,u,NFO,0,0,0,0,0,44,0,0,Defender,0,4.4,Budget,Differential
2,0,Harry,Toffolo,1.8,3.2,0.2,a,NFO,39,1,3,2,185,44,916,2,Defender,4,4.4,Budget,Differential
2,0,Neco,Williams,1.5,1.6,0.2,a,NFO,16,0,1,1,82,43,412,0,Defender,1,4.3,Budget,Differential
2,1,Joe,Worrall,0.2,1.9,0.1,a,NFO,13,0,0,0,74,44,438,1,Defender,0,4.4,Budget,Differential
2,2,Olu,Aina,0.5,2.5,0.4,a,NFO,32,1,1,3,158,45,901,2,Defender,2,4.5,Budget,Differential
2,0,Josh,Powell,0.0,0.0,0.1,a,NFO,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,1,Gonzalo,Montiel,0.2,0.6,0.0,a,NFO,3,0,0,3,33,44,235,0,Defender,0,4.4,Budget,Differential
2,5,Murillo,Santiago Costa dos Santos,1.7,2.2,0.1,a,NFO,28,0,1,2,213,45,1142,2,Defender,1,4.5,Budget,Differential
2,0,Andrew,Omobamidele,0.0,0.0,0.0,a,NFO,0,0,0,0,0,45,0,0,Defender,0,4.5,Budget,Differential
2,1,Auston,Trusty,1.7,1.2,2.4,a,SHU,17,0,0,3,141,39,1092,1,Defender,0,3.9,,Differential
2,8,Anel,Ahmedhodžić,2.8,1.5,0.2,s,SHU,21,1,0,5,165,43,1215,1,Defender,1,4.3,Budget,Differential
2,0,George,Baldock,0.5,1.8,6.7,a,SHU,18,0,2,4,95,39,743,0,Defender,2,3.9,,Differential
2,0,Chris,Basham,0.0,1.0,0.5,i,SHU,8,0,0,1,35,39,316,0,Defender,0,3.9,,Differential
2,0,Jayden,Bogle,1.2,2.1,0.1,a,SHU,32,1,2,5,136,45,1127,2,Defender,3,4.5,Budget,Differential
2,0,John,Egan,0.0,0.2,0.1,i,SHU,1,0,0,2,54,43,482,0,Defender,0,4.3,Budget,Differential
2,0,Max,Lowe,0.5,0.9,0.0,a,SHU,6,0,0,1,23,43,310,0,Defender,0,4.3,Budget,Differential
2,0,Rhys,Norrington-Davies,0.0,0.0,0.2,a,SHU,0,0,0,0,0,39,0,0,Defender,0,3.9,,Differential
2,-2,Jack,Robinson,1.2,0.9,0.1,a,SHU,17,0,1,6,223,44,1569,1,Defender,1,4.4,Budget,Differential
2,0,Yasser,Larouci,0.0,0.7,0.0,a,SHU,4,0,0,1,29,43,276,0,Defender,0,4.3,Budget,Differential
2,0,Femi,Seriki,0.0,0.0,0.1,a,SHU,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Luke,Thomas,-0.2,0.5,0.1,a,SHU,6,0,0,3,74,40,827,0,Defender,0,4.0,Budget,Differential
2,0,Jili,Buyabu,0.0,0.0,0.0,a,SHU,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Ben,Davies,1.8,1.8,0.5,a,TOT,21,0,1,1,144,43,718,1,Defender,1,4.3,Budget,Differential
2,0,Eric,Dier,0.2,0.3,0.5,a,TOT,1,0,0,0,28,42,191,0,Defender,0,4.2,Budget,Differential
2,0,Emerson,Leite de Souza Junior,1.0,1.6,0.8,a,TOT,21,1,0,2,140,44,597,0,Defender,1,4.4,Budget,Differential
2,0,Pedro,Porro,3.3,4.1,25.2,a,TOT,70,0,6,3,395,56,1527,5,Defender,6,5.6,Mid,High
2,0,Ivan,Perišić,0.0,1.2,0.8,i,TOT,6,0,1,2,34,47,98,0,Defender,1,4.7,Budget,Differential
2,0,Joe,Rodon,0.0,0.0,0.1,u,TOT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Cristian,Romero,3.0,4.1,10.7,i,TOT,62,3,0,4,297,50,1170,5,Defender,3,5.0,Mid,Differential
2,0,Davinson,Sánchez,0.0,0.0,0.1,u,TOT,0,0,0,1,9,44,76,0,Defender,0,4.4,Budget,Differential
2,0,Ryan,Sessegnon,0.0,0.0,0.0,i,TOT,0,0,0,0,0,44,0,0,Defender,0,4.4,Budget,Differential
2,0,Djed,Spence,0.0,0.0,0.2,u,TOT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Japhet,Tanganga,0.0,0.0,0.3,u,TOT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Destiny,Udogie,2.5,3.0,9.7,a,TOT,45,1,2,5,213,48,1232,4,Defender,3,4.8,Budget,Differential
2,0,Micky,van de Ven,0.0,3.9,1.2,i,TOT,43,1,0,1,227,44,945,4,Defender,1,4.4,Budget,Differential
2,0,Ashley,Phillips,0.0,0.0,0.1,a,TOT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Alfie,Dorrington,0.0,0.0,0.0,a,TOT,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Nayef,Aguerd,1.7,2.1,0.8,d,WHU,33,1,0,1,210,45,1416,2,Defender,1,4.5,Budget,Differential
2,0,Vladimír,Coufal,3.2,3.1,3.4,a,WHU,56,0,5,4,315,46,1616,3,Defender,5,4.6,Budget,Differential
2,0,Aaron,Cresswell,-0.2,0.7,0.3,a,WHU,2,0,0,1,20,42,130,0,Defender,0,4.2,Budget,Differential
2,0,Emerson,Palmieri dos Santos,3.2,2.5,0.7,a,WHU,42,0,2,7,248,45,1485,3,Defender,2,4.5,Budget,Differential
2,0,Ben,Johnson,0.2,1.0,0.1,a,WHU,1,0,0,0,2,44,1,0,Defender,0,4.4,Budget,Differential
2,0,Thilo,Kehrer,0.0,0.5,0.1,a,WHU,2,0,0,2,7,43,19,0,Defender,0,4.3,Budget,Differential
2,0,Kurt,Zouma,2.2,2.8,1.8,a,WHU,44,1,0,2,236,45,1413,3,Defender,1,4.5,Budget,Differential
2,0,Angelo,Ogbonna,0.2,1.2,0.1,a,WHU,5,0,0,0,20,43,138,0,Defender,0,4.3,Budget,Differential
2,0,Konstantinos,Mavropanos,1.3,1.4,0.0,a,WHU,7,0,0,1,42,45,316,1,Defender,0,4.5,Budget,Differential
2,0,Rayan,Aït-Nouri,1.3,1.4,0.4,a,WOL,21,0,0,4,119,45,995,1,Defender,0,4.5,Budget,Differential
2,0,Bendegúz,Bolla,0.0,0.0,0.4,u,WOL,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Hugo,Bueno López,1.3,1.7,0.1,a,WOL,17,0,0,1,65,44,362,2,Defender,0,4.4,Budget,Differential
2,0,Craig,Dawson,2.7,2.1,0.4,d,WOL,36,0,0,5,250,45,1489,3,Defender,0,4.5,Budget,Differential
2,0,Ki-Jana,Hoever,0.0,0.0,0.0,u,WOL,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
2,0,Jonathan,Castro Otto,0.0,1.0,0.0,n,WOL,1,0,0,0,3,43,4,0,Defender,0,4.3,Budget,Differential
2,0,Max,Kilman,1.7,1.9,0.7,a,WOL,34,0,0,3,264,45,1620,2,Defender,0,4.5,Budget,Differential
2,0,Nélson,Cabral Semedo,2.3,1.9,0.7,a,WOL,32,0,1,4,210,45,1488,2,Defender,1,4.5,Budget,Differential
2,0,Toti António,Gomes,2.1,2.1,0.2,a,WOL,32,0,1,1,172,44,1102,1,Defender,1,4.4,Budget,Differential
2,0,Matt,Doherty,1.9,1.5,0.2,a,WOL,18,1,0,1,63,43,384,0,Defender,1,4.3,Budget,Differential
2,0,Santiago,Bueno,0.3,1.0,0.0,a,WOL,2,0,0,0,19,45,110,0,Defender,0,4.5,Budget,Differential
2,0,Justin,Hubner,0.0,0.0,0.0,a,WOL,0,0,0,0,0,40,0,0,Defender,0,4.0,Budget,Differential
3,0,Mohamed,Elneny,0.0,4.0,0.1,a,ARS,4,0,1,0,12,44,1,0,Midfielder,1,4.4,Budget,Differential
3,0,Fábio,Ferreira Vieira,0.0,2.6,0.1,i,ARS,21,1,3,0,62,54,236,1,Midfielder,4,5.4,Budget,Differential
3,0,Kai,Havertz,3.2,2.8,1.6,s,ARS,50,4,1,5,146,71,1092,4,Midfielder,5,7.1,Mid,Differential
3,0,Jorge Luiz,Frello Filho,0.2,1.4,0.2,a,ARS,15,0,0,1,66,53,383,1,Midfielder,0,5.3,Budget,Differential
3,0,Marcus,Oliveira Alencar,0.0,0.0,0.0,u,ARS,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Gabriel,Martinelli Silva,2.8,3.1,5.8,a,ARS,50,2,2,1,185,77,1156,5,Midfielder,4,7.7,Mid,Differential
3,0,Martin,Ødegaard,4.7,5.3,15.2,a,ARS,79,4,4,1,289,84,1329,6,Midfielder,8,8.4,Mid,High
3,0,Thomas,Partey,0.0,1.8,0.1,i,ARS,7,0,0,0,58,48,250,1,Midfielder,0,4.8,Budget,Differential
3,0,Nicolas,Pépé,0.0,0.0,0.0,u,ARS,0,0,0,0,0,49,0,0,Midfielder,0,4.9,Budget,Differential
3,0,Bukayo,Saka,3.2,5.8,58.2,a,ARS,98,5,8,2,364,90,1483,6,Midfielder,13,9.0,Premium,High
3,0,Emile,Smith Rowe,0.2,2.0,0.1,a,ARS,10,0,1,0,27,53,105,1,Midfielder,1,5.3,Budget,Differential
3,0,Leandro,Trossard,1.0,3.1,1.8,a,ARS,44,3,1,0,125,65,556,2,Midfielder,4,6.5,Mid,Differential
3,0,Granit,Xhaka,0.0,0.0,0.0,u,ARS,0,0,0,0,0,60,0,0,Midfielder,0,6.0,Mid,Differential
3,0,Declan,Rice,2.7,3.6,5.5,a,ARS,65,3,1,2,324,54,1563,7,Midfielder,4,5.4,Budget,Differential
3,0,Reiss,Nelson,0.3,1.0,0.0,a,ARS,7,0,0,0,25,48,63,0,Midfielder,0,4.8,Budget,Differential
3,0,Charles,Sagoe,0.0,0.0,0.0,a,ARS,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Bradley,Ibrahim,0.0,0.0,0.0,a,ARS,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Myles,Lewis-Skelly,0.0,0.0,0.0,a,ARS,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,2,Leon,Bailey,4.5,3.9,3.3,a,AVL,66,5,5,3,195,56,769,3,Midfielder,10,5.6,Budget,Differential
3,0,Emiliano,Buendía Stati,0.0,0.0,0.0,i,AVL,0,0,0,0,0,57,0,0,Midfielder,0,5.7,Budget,Differential
3,0,Philippe,Coutinho Correia,0.0,1.0,0.2,u,AVL,2,0,0,0,7,58,24,0,Midfielder,0,5.8,Budget,Differential
3,13,Leander,Dendoncker,2.5,2.7,0.0,a,AVL,19,1,1,0,61,49,117,0,Midfielder,2,4.9,Budget,Differential
3,2,Douglas Luiz,Soares de Paulo,2.8,4.7,8.0,a,AVL,84,5,3,5,371,55,1563,4,Midfielder,8,5.5,Budget,Differential
3,1,Tim,Iroegbunam,0.2,1.0,0.0,a,AVL,1,0,0,0,2,44,4,0,Midfielder,0,4.4,Budget,Differential
3,0,Boubacar,Kamara,1.2,1.9,0.1,s,AVL,31,0,1,6,200,50,1347,5,Midfielder,1,5.0,Budget,Differential
3,7,John,McGinn,4.2,4.1,1.8,a,AVL,77,5,2,4,298,55,1616,4,Midfielder,7,5.5,Budget,Differential
3,0,Jaden,Philogene-Bidace,0.0,1.0,0.1,u,AVL,1,0,0,0,3,45,3,0,Midfielder,0,4.5,Budget,Differential
3,1,Jacob,Ramsey,1.3,1.8,0.1,a,AVL,16,1,0,1,45,59,388,0,Midfielder,1,5.9,Budget,Differential
3,0,Morgan,Sanson,0.0,0.0,0.0,u,AVL,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Youri,Tielemans,1.5,1.8,0.5,i,AVL,29,0,3,0,119,56,555,1,Midfielder,3,5.6,Budget,Differential
3,0,Bertrand,Traoré,0.0,1.0,0.0,i,AVL,2,0,0,0,6,50,10,0,Midfielder,0,5.0,Budget,Differential
3,1,Moussa,Diaby,2.0,4.1,9.6,a,AVL,78,3,7,0,232,66,1205,4,Midfielder,10,6.6,Mid,Differential
3,0,Omari,Kellyman,0.0,0.0,0.1,a,AVL,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,1,Nicolò,Zaniolo,1.2,1.3,0.1,a,AVL,17,1,0,4,3,54,497,1,Midfielder,1,5.4,Budget,Differential
3,0,Tommi,O'Reilly,0.0,0.0,0.0,a,AVL,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Jaidon,Anthony,0.0,1.0,0.0,u,BOU,3,0,0,1,4,49,151,0,Midfielder,0,4.9,Budget,Differential
3,1,Philip,Billing,3.4,2.9,0.5,a,BOU,49,2,3,3,188,52,1132,1,Midfielder,5,5.2,Budget,Differential
3,4,David,Brooks,1.0,1.9,0.1,a,BOU,21,1,1,1,63,48,242,0,Midfielder,2,4.8,Budget,Differential
3,3,Ryan,Christie,3.4,2.5,0.1,a,BOU,45,0,2,2,198,50,1412,5,Midfielder,2,5.0,Budget,Differential
3,0,Lewis,Cook,2.8,2.2,0.0,d,BOU,28,0,1,1,166,50,999,4,Midfielder,1,5.0,Budget,Differential
3,0,Siriki,Dembélé,0.0,0.0,0.0,u,BOU,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Gavin,Kilkenny,0.0,0.0,0.1,a,BOU,0,0,0,0,0,43,0,0,Midfielder,0,4.3,Budget,Differential
3,8,Justin,Kluivert,3.0,2.7,0.4,a,BOU,38,2,0,1,84,46,744,5,Midfielder,2,4.6,Budget,Differential
3,0,Jamal,Lowe,0.0,0.0,0.0,u,BOU,0,0,0,0,0,49,0,0,Midfielder,0,4.9,Budget,Differential
3,0,Emiliano,Marcondes,0.0,0.0,0.1,d,BOU,0,0,0,0,0,43,0,0,Midfielder,0,4.3,Budget,Differential
3,3,Dango,Ouattara,1.4,1.2,0.0,a,BOU,15,0,0,2,59,47,406,2,Midfielder,0,4.7,Budget,Differential
3,0,Ben,Pearson,0.0,0.0,0.0,u,BOU,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Joe,Rothwell,0.4,1.2,0.0,a,BOU,13,0,0,0,54,48,380,0,Midfielder,0,4.8,Budget,Differential
3,3,Marcus,Tavernier,3.4,3.6,1.2,a,BOU,54,2,3,1,191,54,1080,5,Midfielder,5,5.4,Budget,Differential
3,0,Hamed,Traorè,0.0,1.0,0.0,d,BOU,3,0,0,0,10,47,44,0,Midfielder,0,4.7,Budget,Differential
3,9,Alex,Scott,1.8,2.4,0.0,a,BOU,12,0,1,2,56,49,320,1,Midfielder,1,4.9,Budget,Differential
3,0,Tyler,Adams,0.0,0.0,0.0,i,BOU,0,0,0,0,0,49,0,0,Midfielder,0,4.9,Budget,Differential
3,6,Luis,Sinisterra,3.0,2.4,0.0,a,BOU,26,2,1,0,87,55,298,1,Midfielder,3,5.5,Budget,Differential
3,0,Shandon,Baptiste,2.0,2.4,1.2,a,BRE,12,1,0,0,57,43,188,0,Midfielder,1,4.3,Budget,Differential
3,0,Mads,Bidstrup,0.0,0.0,0.0,u,BRE,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Sergi,Canós Tenés,0.0,0.0,0.0,u,BRE,0,0,0,0,0,50,0,0,Midfielder,0,5.0,Budget,Differential
3,0,Mikkel,Damsgaard,1.0,1.4,0.0,a,BRE,7,0,0,0,17,48,165,1,Midfielder,0,4.8,Budget,Differential
3,0,Josh,Dasilva,0.0,1.0,0.0,i,BRE,1,0,0,0,3,47,9,0,Midfielder,0,4.7,Budget,Differential
3,0,Vitaly,Janelt,2.2,2.4,0.1,a,BRE,41,0,2,3,198,53,1376,4,Midfielder,2,5.3,Budget,Differential
3,0,Mathias,Jensen,0.0,4.8,0.9,a,BRE,58,3,3,2,217,54,905,5,Midfielder,6,5.4,Budget,Differential
3,0,Keane,Lewis-Potter,3.2,2.3,0.0,a,BRE,25,1,1,0,58,47,408,1,Midfielder,2,4.7,Budget,Differential
3,0,Bryan,Mbeumo,2.2,5.8,8.0,i,BRE,87,7,4,1,250,68,1286,3,Midfielder,11,6.8,Mid,Differential
3,0,Christian,Nørgaard,0.8,2.4,0.1,a,BRE,39,1,1,6,226,54,1390,3,Midfielder,2,5.4,Budget,Differential
3,0,Frank,Onyeka,0.8,1.3,0.0,s,BRE,19,0,1,5,82,49,705,1,Midfielder,1,4.9,Budget,Differential
3,0,Kevin,Schade,0.0,3.8,0.1,i,BRE,19,1,1,0,40,53,255,1,Midfielder,2,5.3,Budget,Differential
3,0,Ryan,Trevitt,0.0,0.0,0.0,u,BRE,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Yegor,Yarmoliuk,1.0,1.3,0.6,a,BRE,12,0,0,1,38,43,290,2,Midfielder,0,4.3,Budget,Differential
3,0,Michael,Olakigbe,0.4,1.0,0.0,a,BRE,6,0,0,0,7,45,37,0,Midfielder,0,4.5,Budget,Differential
3,0,Ethan,Brierley,0.0,0.0,0.0,a,BRE,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
3,0,Saman,Ghoddos,1.4,1.5,0.1,a,BRE,18,1,0,4,78,45,511,0,Midfielder,1,4.5,Budget,Differential
3,0,Myles,Peart-Harris,0.4,1.0,0.0,a,BRE,2,0,0,0,4,45,7,0,Midfielder,0,4.5,Budget,Differential
3,0,Simon,Adingra,2.8,3.3,1.1,a,BHA,56,4,1,2,191,50,1139,0,Midfielder,5,5.0,Budget,Differential
3,0,Steven,Alzate,0.0,0.0,0.0,u,BHA,0,0,0,0,0,44,0,0,Midfielder,0,4.4,Budget,Differential
3,0,Yasin,Ayari,0.0,0.0,0.0,u,BHA,0,0,0,0,0,45,0,0,Midfielder,0,4.5,Budget,Differential
